,country,language,gender,hasAndroidApp,hasIosApp,daysSinceLastLogin,productsListed,productsSold,productsPassRate,productsWished,productsBought,socialProductsLiked,socialNbFollowers,socialNbFollows,OS
42151,Danemark,en,F,False,False,505,0,0,0.0,31,4,1,5,8,Browser
42152,Nouvelle Zélande,en,F,False,False,700,0,0,0.0,0,0,1,3,8,Browser
42156,Etats-Unis,en,M,False,True,700,0,0,0.0,0,0,3,3,8,iOS
42159,France,fr,F,False,True,698,0,0,0.0,0,0,1,3,8,iOS
42162,Belgique,en,F,False,True,11,0,0,0.0,7,6,65,8,9,iOS
42163,Royaume-Uni,en,F,False,False,577,0,0,0.0,1,0,0,5,8,Browser
42168,Chypre,en,F,False,False,514,0,0,0.0,0,1,2,3,8,Browser
42180,Pays-Bas,en,F,False,False,296,0,0,0.0,0,1,2,3,8,Browser
42187,France,fr,F,False,False,367,0,0,0.0,0,0,1,3,8,Browser
42193,France,fr,F,False,False,168,0,0,0.0,0,0,4,4,8,Browser
42198,France,fr,F,False,False,701,0,0,0.0,1,0,0,4,9,Browser
42199,Grèce,en,F,False,False,701,0,0,0.0,0,0,4,4,8,Browser
42201,Italie,it,F,False,True,688,0,0,0.0,0,0,76,4,8,iOS
42204,Danemark,en,F,False,False,666,0,0,0.0,1,0,0,3,8,Browser
42213,Allemagne,de,F,False,True,701,0,0,0.0,0,0,3,4,8,iOS
42217,Etats-Unis,en,F,False,True,12,5,6,100.0,0,0,20,22,20,iOS
42223,Italie,it,F,False,False,214,0,0,0.0,2,1,4,4,10,Browser
42229,Brésil,en,F,False,False,648,0,0,0.0,20,0,0,4,8,Browser
42230,Pays-Bas,en,F,False,False,701,0,0,0.0,1,0,0,4,8,Browser
42233,France,fr,F,False,False,701,0,0,0.0,0,1,0,4,8,Browser
42234,Italie,it,F,False,True,14,10,7,100.0,0,0,3,5,8,iOS
42236,Irlande,en,F,False,False,692,0,0,0.0,0,0,1,4,8,Browser
42239,Belgique,fr,F,False,True,681,0,0,0.0,1,0,1,4,8,iOS
42249,France,fr,M,True,False,664,0,0,0.0,2,0,2,3,8,Android
42253,Canada,en,F,False,True,630,0,0,0.0,3,0,0,3,8,iOS
42259,Danemark,en,M,False,True,107,0,0,0.0,2,2,0,4,8,iOS
42271,Italie,it,F,False,True,11,46,34,85.0,9,1,34,24,23,iOS
42274,Espagne,es,F,False,True,701,0,0,0.0,0,0,1,3,8,iOS
42280,Suisse,de,F,False,True,653,0,0,0.0,5,0,0,3,8,iOS
42284,France,fr,F,False,True,649,1,0,0.0,0,0,0,3,8,iOS
42285,Etats-Unis,en,F,False,False,701,0,0,0.0,0,0,1,3,8,Browser
42288,Italie,it,M,False,False,691,0,0,0.0,0,1,0,3,8,Browser
42292,Suède,en,M,False,True,491,0,0,0.0,0,0,2,3,8,iOS
42293,Russie,en,F,False,True,640,0,0,0.0,0,0,1,3,8,iOS
42302,Allemagne,de,F,False,True,15,0,0,0.0,6,5,177,5,8,iOS
42303,Allemagne,en,M,False,True,670,0,0,0.0,0,0,1,3,8,iOS
42304,Finlande,en,M,True,True,220,0,0,0.0,1,5,111,6,9,Both Apps
42312,Italie,it,M,False,False,11,0,0,0.0,0,1,17,3,8,Browser
42313,Suède,en,F,False,False,215,0,0,0.0,0,0,1,3,8,Browser
42324,Italie,it,F,False,False,18,0,0,0.0,0,0,29,3,8,Browser
42330,Allemagne,de,F,False,True,614,0,0,0.0,0,0,1,3,8,iOS
42334,Pays-Bas,en,F,False,False,701,0,0,0.0,0,0,2,3,8,Browser
42336,Etats-Unis,en,F,True,False,25,0,0,0.0,15,2,28,5,9,Android
42341,Suède,en,M,False,True,577,0,0,0.0,3,0,0,3,8,iOS
42342,Roumanie,en,F,False,True,565,0,0,0.0,0,0,3,3,8,iOS
42347,France,fr,F,False,False,18,0,0,0.0,1,1,1,3,8,Browser
42348,Kowait,fr,F,False,True,401,0,0,0.0,4,0,4,3,9,iOS
42356,France,fr,F,False,False,701,0,0,0.0,0,2,0,3,8,Browser
42360,France,fr,M,False,False,313,0,1,0.0,0,0,0,3,8,Browser
42362,Etats-Unis,en,F,False,False,701,0,0,0.0,0,1,0,4,8,Browser
42365,Etats-Unis,en,F,False,False,166,0,0,0.0,7,0,4,3,8,Browser
42366,Etats-Unis,en,F,False,False,66,0,0,0.0,0,0,3,3,8,Browser
42369,Royaume-Uni,en,M,False,True,514,0,0,0.0,0,0,5,3,8,iOS
42379,France,fr,M,False,False,700,0,0,0.0,1,0,0,3,8,Browser
42383,France,fr,F,False,False,379,0,0,0.0,0,0,1,3,8,Browser
42396,France,fr,F,False,False,477,0,0,0.0,1,0,1,4,8,Browser
42399,Ukraine,fr,F,False,False,507,0,0,0.0,0,0,64,3,8,Browser
42400,France,en,F,False,False,426,0,0,0.0,1,0,1,3,8,Browser
42402,Royaume-Uni,en,F,False,True,49,0,0,0.0,2,0,16,3,8,iOS
42403,Italie,it,F,False,True,11,4,2,100.0,32,2,126,4,10,iOS
42413,Espagne,es,F,False,False,701,0,0,0.0,1,0,0,3,8,Browser
42416,Allemagne,en,F,False,True,34,0,0,0.0,0,0,7,6,8,iOS
42426,France,fr,F,False,True,286,1,0,0.0,0,0,116,4,8,iOS
42428,France,fr,F,False,False,681,0,0,0.0,0,1,8,3,11,Browser
42429,Italie,it,M,False,True,603,0,0,0.0,0,0,2,3,8,iOS
42430,France,fr,F,False,False,32,0,0,0.0,2,0,7,3,8,Browser
42435,Allemagne,de,F,False,False,13,0,0,0.0,9,2,2,5,9,Browser
42439,Espagne,es,F,False,False,175,0,0,0.0,4,0,0,4,8,Browser
42440,Italie,it,F,False,True,12,9,4,66.6,0,0,0,7,8,iOS
42444,Royaume-Uni,en,M,False,True,235,0,0,0.0,1,0,10,3,8,iOS
42445,Allemagne,de,M,False,False,694,0,0,0.0,0,0,5,4,8,Browser
42449,Italie,it,M,False,True,34,1,1,0.0,0,1,30,12,7,iOS
42460,Etats-Unis,en,F,False,False,260,0,0,0.0,0,0,12,5,8,Browser
42463,Royaume-Uni,en,F,False,False,200,0,1,0.0,1,0,1,4,8,Browser
42465,Allemagne,de,F,False,False,641,0,0,0.0,0,0,1,3,8,Browser
42467,Allemagne,de,F,False,False,701,0,0,0.0,0,0,41,3,8,Browser
42471,France,fr,F,True,False,619,0,0,0.0,0,1,1,3,8,Android
42475,Royaume-Uni,en,F,False,False,586,0,0,0.0,0,0,1,3,8,Browser
42480,Italie,it,F,False,False,620,0,0,0.0,1,0,3,3,8,Browser
42481,France,fr,F,False,False,701,0,0,0.0,0,0,1,3,8,Browser
42486,Etats-Unis,en,F,False,False,695,0,0,0.0,3,2,0,4,8,Browser
42489,Royaume-Uni,en,F,False,False,181,0,0,0.0,0,1,0,4,8,Browser
42494,Royaume-Uni,en,F,False,False,22,0,0,0.0,1,0,3,3,8,Browser
42495,Royaume-Uni,en,F,False,False,25,0,0,0.0,8,0,84,9,14,Browser
42497,France,fr,F,False,False,78,0,0,0.0,0,0,26,3,9,Browser
42509,France,fr,F,False,True,154,0,0,0.0,9,1,61,3,8,iOS
42515,Autriche,de,F,False,False,701,0,0,0.0,0,1,0,7,8,Browser
42517,Etats-Unis,en,F,False,False,688,0,0,0.0,3,0,4,3,8,Browser
42519,Royaume-Uni,en,M,False,True,237,0,0,0.0,4,0,5,3,8,iOS
42522,Allemagne,de,M,False,False,672,0,0,0.0,0,1,0,3,8,Browser
42524,France,fr,M,False,False,22,0,0,0.0,0,1,4,3,8,Browser
42533,Royaume-Uni,en,F,False,False,351,0,0,0.0,0,0,1,3,8,Browser
42540,Etats-Unis,en,F,False,False,583,0,0,0.0,15,0,33,3,8,Browser
42542,Etats-Unis,en,M,False,False,700,0,0,0.0,0,0,4,3,8,Browser
42546,Suisse,fr,F,False,False,170,0,0,0.0,0,0,5,3,8,Browser
42552,Royaume-Uni,fr,F,False,False,293,0,1,0.0,1,0,1,3,8,Browser
42554,France,fr,F,False,True,37,0,1,0.0,15,1,16,4,9,iOS
42556,France,fr,F,False,True,570,3,0,0.0,0,0,1,5,8,iOS
42557,Belgique,en,F,True,False,18,0,0,0.0,1,1,4,3,8,Android
42561,France,en,F,False,True,144,0,0,0.0,2,0,1,3,8,iOS
42568,Belgique,fr,F,False,False,144,0,0,0.0,31,3,58,3,8,Browser
42578,Danemark,en,F,False,True,669,0,0,0.0,1,1,7,4,8,iOS
42580,France,fr,F,False,False,44,0,1,0.0,0,0,0,3,0,Browser
42583,France,fr,F,False,False,701,0,0,0.0,0,0,1,3,8,Browser
42586,France,fr,F,True,False,557,0,0,0.0,0,0,2,6,8,Android
42593,France,fr,F,False,False,701,0,0,0.0,0,0,7,3,9,Browser
42594,Royaume-Uni,en,F,False,True,695,0,0,0.0,0,0,2,3,8,iOS
42595,Suède,en,F,True,True,274,0,0,0.0,4,16,273,6,8,Both Apps
42600,Etats-Unis,en,F,False,False,167,0,0,0.0,1,1,3,3,8,Browser
42614,Italie,it,F,False,False,565,0,0,0.0,4,0,0,3,8,Browser
42619,Royaume-Uni,en,F,False,False,132,0,0,0.0,0,0,1,3,8,Browser
42624,Allemagne,de,M,False,True,125,0,0,0.0,0,0,11,3,8,iOS
42636,France,fr,F,False,False,11,0,0,0.0,0,0,2,3,1,Browser
42637,Portugal,en,M,False,True,14,0,1,0.0,0,0,4,4,8,iOS
42639,Etats-Unis,en,M,False,False,462,0,0,0.0,1,1,3,3,8,Browser
42640,Etats-Unis,en,F,False,False,701,0,0,0.0,0,0,1,3,8,Browser
42644,Allemagne,en,F,False,True,11,1,0,0.0,3,6,93,9,11,iOS
42646,Etats-Unis,en,M,False,False,701,0,0,0.0,0,0,55,3,8,Browser
42652,Espagne,en,F,True,False,27,0,0,0.0,0,0,23,3,8,Android
42658,Allemagne,de,F,False,False,137,0,0,0.0,2,0,9,3,8,Browser
42660,Roumanie,en,M,False,False,12,0,0,0.0,7,0,60,3,7,Browser
42661,Etats-Unis,en,F,False,True,422,0,0,0.0,9,1,55,4,9,iOS
42662,Italie,it,M,False,False,664,0,1,0.0,0,0,0,3,8,Browser
42669,Italie,it,F,False,True,11,84,29,66.0,15,0,19,18,9,iOS
42672,Portugal,en,F,True,False,11,5,0,0.0,54,3,54,3,8,Android
42685,Allemagne,en,M,False,True,16,4,0,0.0,3,2,77,3,12,iOS
42694,Belgique,fr,M,False,True,592,0,0,0.0,0,0,1,3,8,iOS
42695,Allemagne,de,F,False,True,677,0,0,0.0,6,0,4,3,8,iOS
42698,Etats-Unis,en,F,False,False,315,0,0,0.0,0,0,5,3,8,Browser
42701,Royaume-Uni,en,M,False,True,661,0,0,0.0,0,0,10,3,8,iOS
42708,Luxembourg,en,F,False,False,35,0,0,0.0,0,1,0,3,8,Browser
42716,Etats-Unis,en,M,False,True,522,0,0,0.0,0,0,1,3,8,iOS
42721,France,fr,F,False,False,701,0,0,0.0,0,1,0,3,8,Browser
42723,France,fr,F,False,False,538,0,0,0.0,1,0,0,3,8,Browser
42729,Etats-Unis,en,F,False,True,597,0,0,0.0,0,0,1,3,8,iOS
42733,République tchèque,en,F,False,False,334,0,0,0.0,0,0,1,3,8,Browser
42739,Pays-Bas,it,F,True,False,698,0,0,0.0,0,0,8,3,8,Android
42759,Espagne,es,F,False,False,701,0,0,0.0,0,0,1,3,8,Browser
42764,Allemagne,de,F,False,True,295,0,0,0.0,0,0,11,4,9,iOS
42778,Australie,en,F,False,True,47,0,0,0.0,0,0,3,3,8,iOS
42814,France,fr,F,False,False,67,0,0,0.0,2,1,13,3,8,Browser
42818,France,fr,F,True,False,572,0,0,0.0,1,0,4,8,13,Android
42824,Espagne,fr,M,False,False,701,0,0,0.0,0,0,1,3,8,Browser
42826,Espagne,en,F,False,False,29,0,0,0.0,2,0,125,8,9,Browser
42828,Danemark,en,F,False,False,39,0,0,0.0,2,1,0,4,8,Browser
42831,Etats-Unis,en,F,False,False,25,0,0,0.0,5,0,6,3,8,Browser
42833,France,fr,F,False,True,220,0,0,0.0,0,0,1,3,8,iOS
42834,Italie,it,F,False,True,701,0,0,0.0,0,0,20,3,8,iOS
42837,Etats-Unis,en,F,False,True,268,0,0,0.0,0,0,6,3,9,iOS
42845,Etats-Unis,en,F,False,True,373,0,0,0.0,0,0,5,3,8,iOS
42847,Pays-Bas,en,F,False,True,11,1,0,0.0,153,25,116,6,12,iOS
42851,France,fr,F,False,False,319,0,0,0.0,0,0,2,3,8,Browser
42854,France,fr,F,False,False,191,0,0,0.0,2,0,0,3,8,Browser
42861,France,fr,F,False,True,16,0,0,0.0,0,0,15,3,8,iOS
42864,Pays-Bas,en,F,False,True,529,0,0,0.0,1,0,2,3,9,iOS
42867,Allemagne,de,M,False,True,423,0,0,0.0,1,0,10,3,8,iOS
42872,France,fr,M,False,False,533,0,0,0.0,118,10,17,5,9,Browser
42883,France,fr,F,False,False,376,0,2,100.0,0,0,0,4,8,Browser
42885,Royaume-Uni,en,M,False,True,693,0,0,0.0,2,0,0,3,8,iOS
42886,France,fr,M,False,False,201,0,0,0.0,0,1,0,3,8,Browser
42889,Etats-Unis,en,F,False,False,301,0,0,0.0,8,0,74,3,8,Browser
42892,France,fr,F,True,False,323,1,0,0.0,1,0,1,6,8,Android
42913,Royaume-Uni,en,F,False,False,26,0,0,0.0,11,0,1,4,8,Browser
42914,France,fr,F,False,False,14,0,0,0.0,11,6,21,3,8,Browser
42925,France,fr,F,False,True,14,0,0,0.0,1,0,0,4,8,iOS
42934,Espagne,es,F,False,True,180,0,0,0.0,0,0,3,4,8,iOS
42935,Grèce,en,F,False,True,679,0,0,0.0,2,0,0,4,8,iOS
42944,Belgique,en,M,False,True,14,0,0,0.0,16,1,3,4,8,iOS
42946,Royaume-Uni,en,M,True,False,14,4,4,75.0,0,0,1,13,8,Android
42960,Italie,it,F,False,False,15,0,0,0.0,42,1,1,4,8,Browser
42962,Etats-Unis,en,F,False,False,473,0,0,0.0,1,0,1,3,8,Browser
42970,Pologne,en,F,False,False,700,0,0,0.0,0,0,1,3,8,Browser
42971,Etats-Unis,en,F,False,False,700,0,0,0.0,0,1,1,3,8,Browser
42983,Royaume-Uni,en,F,False,False,196,0,0,0.0,0,0,12,3,8,Browser
42986,Canada,en,F,False,False,701,0,0,0.0,0,1,0,6,8,Browser
43001,Etats-Unis,en,M,False,False,701,0,0,0.0,0,0,1,3,8,Browser
43007,France,fr,F,False,False,262,0,0,0.0,0,0,8,3,8,Browser
43011,France,fr,F,False,True,11,4,6,33.0,12,1,1,12,5,iOS
43018,Italie,it,F,False,False,624,0,0,0.0,1,0,1,3,8,Browser
43029,Royaume-Uni,en,M,False,True,701,0,0,0.0,1,0,0,3,8,iOS
43048,Italie,it,F,False,False,631,0,0,0.0,1,0,0,3,8,Browser
43049,France,fr,F,False,True,318,0,0,0.0,4,0,15,5,7,iOS
43067,Suisse,de,F,False,False,13,0,0,0.0,21,1,41,3,8,Browser
43071,Royaume-Uni,en,F,True,False,589,0,0,0.0,0,0,25,3,8,Android
43073,France,fr,F,False,False,600,0,0,0.0,0,0,8,3,10,Browser
43076,Suède,en,M,False,True,31,0,0,0.0,1,1,2,6,8,iOS
43086,Italie,it,F,False,True,662,0,0,0.0,10,0,0,3,10,iOS
43089,France,fr,M,False,True,11,0,0,0.0,5,0,4,4,9,iOS
43090,Royaume-Uni,en,F,False,False,586,0,0,0.0,1,0,0,3,8,Browser
43091,Etats-Unis,en,F,False,True,381,0,0,0.0,0,0,71,5,8,iOS
43092,Suisse,fr,M,False,False,11,0,0,0.0,159,0,15,4,8,Browser
43093,Etats-Unis,en,F,False,False,701,1,0,0.0,0,0,0,7,8,Browser
43101,Etats-Unis,en,M,False,True,230,0,0,0.0,0,1,7,4,10,iOS
43102,France,fr,F,True,True,12,0,0,0.0,7,0,8,3,10,Both Apps
43125,Royaume-Uni,en,F,False,False,14,0,0,0.0,0,0,1,3,9,Browser
43126,Italie,it,F,False,False,701,0,0,0.0,1,0,0,3,8,Browser
43132,France,fr,F,False,False,115,0,0,0.0,0,0,157,4,8,Browser
43136,Allemagne,de,F,True,False,700,0,0,0.0,0,0,2,3,8,Android
43143,Allemagne,de,F,True,False,63,0,0,0.0,0,0,5,3,8,Android
43147,Royaume-Uni,en,F,False,False,11,0,1,0.0,0,1,2,3,9,Browser
43158,Allemagne,de,F,False,False,236,0,0,0.0,1,0,5,3,8,Browser
43164,Etats-Unis,en,F,False,True,678,0,0,0.0,0,0,3,3,8,iOS
43166,France,fr,F,False,False,189,0,0,0.0,0,0,3,3,8,Browser
43167,Italie,it,F,False,False,700,0,0,0.0,1,0,0,3,8,Browser
43176,France,fr,F,False,False,22,4,0,0.0,0,0,0,3,8,Browser
43179,France,fr,F,True,False,639,0,0,0.0,0,0,1,3,8,Android
43180,Danemark,en,F,False,False,35,0,0,0.0,0,0,2,3,8,Browser
43181,Etats-Unis,en,F,False,False,189,0,0,0.0,1,0,7,3,8,Browser
43189,Suisse,de,F,False,False,50,0,0,0.0,6,2,104,3,8,Browser
43190,Royaume-Uni,en,F,False,False,81,0,0,0.0,0,1,0,3,8,Browser
43192,Finlande,en,M,False,True,32,0,0,0.0,1,0,1,3,8,iOS
43194,Royaume-Uni,en,F,False,True,573,0,0,0.0,1,0,0,3,8,iOS
43200,Etats-Unis,en,F,False,False,217,0,0,0.0,0,0,2,3,8,Browser
43201,Italie,en,M,True,False,651,0,0,0.0,0,1,0,6,8,Android
43206,Royaume-Uni,en,F,False,False,631,0,0,0.0,0,0,5,3,8,Browser
43213,Etats-Unis,en,F,False,True,366,0,0,0.0,1,0,14,3,8,iOS
43216,Allemagne,de,F,False,False,647,0,0,0.0,0,1,0,3,8,Browser
43238,Etats-Unis,en,F,False,False,700,0,0,0.0,0,0,2,3,8,Browser
43244,Allemagne,de,F,False,False,144,0,0,0.0,11,0,0,3,8,Browser
43247,Suède,en,F,False,True,676,0,0,0.0,0,0,4,3,8,iOS
43253,Etats-Unis,en,F,True,False,566,0,0,0.0,0,3,0,7,8,Android
43258,Suède,en,F,False,True,663,0,0,0.0,0,1,0,6,9,iOS
43262,Etats-Unis,en,F,False,False,700,0,0,0.0,0,0,2,3,8,Browser
43265,Italie,it,F,False,True,686,0,0,0.0,0,0,1,6,8,iOS
43267,Etats-Unis,en,F,False,False,700,0,0,0.0,0,0,11,3,8,Browser
43275,France,fr,M,False,True,12,0,0,0.0,36,6,5,3,9,iOS
43280,Royaume-Uni,en,F,False,True,442,0,1,0.0,0,0,7,4,8,iOS
43285,Etats-Unis,en,F,False,False,700,0,0,0.0,3,0,7,3,8,Browser
43287,Etats-Unis,en,F,False,True,340,0,0,0.0,1,0,7,3,9,iOS
43290,Pays-Bas,en,F,False,True,22,0,0,0.0,4,0,12,3,10,iOS
43294,Etats-Unis,en,F,False,True,700,0,0,0.0,3,0,12,3,9,iOS
43295,France,fr,F,False,True,197,0,0,0.0,0,2,10,3,9,iOS
43296,Etats-Unis,en,F,False,False,16,0,0,0.0,36,0,133,3,8,Browser
43300,Etats-Unis,en,F,False,True,483,0,0,0.0,5,0,3,3,8,iOS
43302,France,fr,F,True,False,327,0,0,0.0,0,0,5,3,8,Android
43304,Puerto Rico,en,F,False,True,36,0,0,0.0,1,0,2,3,8,iOS
43307,Pays-Bas,en,F,False,True,700,0,0,0.0,0,0,6,3,8,iOS
43309,Suède,en,F,False,True,14,0,0,0.0,0,0,4,3,8,iOS
43310,France,fr,M,False,True,183,0,0,0.0,1,0,5,6,12,iOS
43316,Belgique,fr,F,False,False,13,0,0,0.0,1,0,1,3,8,Browser
43322,Etats-Unis,en,F,False,False,656,0,0,0.0,1,1,1,5,8,Browser
43323,Canada,en,F,False,False,700,0,0,0.0,0,0,1,3,8,Browser
43326,France,fr,M,False,False,50,7,7,100.0,2,1,4,5,7,Browser
43333,France,fr,M,True,False,667,0,0,0.0,0,0,2,3,8,Android
43335,Suède,en,F,False,False,46,0,0,0.0,1,0,0,3,8,Browser
43340,France,fr,F,True,False,594,0,0,0.0,3,0,0,3,8,Android
43344,France,fr,F,False,False,700,0,0,0.0,0,0,3,4,8,Browser
43347,Royaume-Uni,en,F,False,True,534,0,0,0.0,0,0,4,3,8,iOS
43350,Royaume-Uni,en,F,False,False,189,0,0,0.0,45,0,8,3,8,Browser
43351,France,fr,F,False,False,675,0,0,0.0,0,0,1,3,8,Browser
43353,Royaume-Uni,en,F,False,True,465,0,0,0.0,0,0,2,3,8,iOS
43354,Etats-Unis,en,F,False,True,691,0,0,0.0,0,0,23,3,8,iOS
43372,Suisse,fr,F,False,False,266,0,0,0.0,0,0,3,3,8,Browser
43373,Grèce,en,F,False,True,15,0,0,0.0,5,1,14,3,8,iOS
43375,Chine,en,F,False,True,691,0,0,0.0,0,0,9,3,8,iOS
43377,Finlande,en,F,False,True,449,0,0,0.0,1,0,0,3,8,iOS
43386,Etats-Unis,en,F,False,False,700,0,0,0.0,0,0,1,3,8,Browser
43395,Autriche,de,F,False,True,295,0,0,0.0,3,0,37,3,8,iOS
43399,Portugal,en,F,False,False,700,0,0,0.0,0,0,3,3,8,Browser
43401,Grèce,en,F,False,False,23,0,0,0.0,107,14,221,9,17,Browser
43405,Australie,en,F,False,False,16,0,0,0.0,2,0,150,3,10,Browser
43407,Roumanie,en,F,False,True,275,0,0,0.0,3,0,58,3,9,iOS
43408,Royaume-Uni,en,F,True,False,244,0,0,0.0,2,0,3,5,9,Android
43412,Australie,en,M,False,True,675,0,0,0.0,0,0,1,3,8,iOS
43414,France,fr,F,False,False,20,7,7,71.0,0,0,1,7,8,Browser
43415,Australie,en,F,False,False,361,0,0,0.0,1,0,2,3,8,Browser
43426,Allemagne,de,F,False,False,133,0,0,0.0,0,0,1,3,8,Browser
43441,Etats-Unis,en,M,False,True,70,0,0,0.0,0,0,31,4,9,iOS
43442,Etats-Unis,en,F,False,False,297,0,0,0.0,2,0,1,3,8,Browser
43445,Etats-Unis,en,F,False,False,267,0,0,0.0,5,0,4,3,8,Browser
43450,Pays-Bas,en,M,False,True,409,0,0,0.0,0,1,0,5,8,iOS
43453,Allemagne,de,M,False,True,225,0,0,0.0,0,0,4,3,8,iOS
43454,Australie,en,F,False,False,68,0,1,0.0,4,2,6,8,8,Browser
43462,Australie,en,F,False,True,700,0,0,0.0,0,0,1,3,8,iOS
43466,Etats-Unis,en,F,False,False,276,0,0,0.0,2,0,24,3,8,Browser
43468,Royaume-Uni,en,M,True,False,168,0,0,0.0,2,2,1,3,8,Android
43473,Pays-Bas,en,M,False,True,541,0,0,0.0,0,0,13,5,8,iOS
43477,Etats-Unis,en,F,False,False,66,0,0,0.0,0,0,1,3,8,Browser
43479,Allemagne,de,M,False,True,442,0,0,0.0,0,0,5,3,8,iOS
43483,Allemagne,de,F,False,True,11,47,123,91.0,0,0,1,130,12,iOS
43484,Etats-Unis,en,F,False,False,700,0,0,0.0,5,0,0,3,8,Browser
43489,Canada,fr,F,False,False,667,0,0,0.0,0,0,1,3,8,Browser
43498,Etats-Unis,en,F,False,False,661,0,0,0.0,1,1,2,4,8,Browser
43507,Irlande,en,F,True,False,14,0,0,0.0,846,5,578,24,29,Android
43509,Etats-Unis,en,M,False,False,700,0,0,0.0,6,0,1,3,8,Browser
43511,Irlande,en,F,True,False,135,0,0,0.0,3,0,0,3,9,Android
43516,Hong Kong,en,F,False,True,397,0,0,0.0,0,0,10,3,8,iOS
43518,Australie,en,F,False,False,600,0,0,0.0,34,0,3,3,8,Browser
43520,Royaume-Uni,en,M,False,True,147,0,0,0.0,12,1,65,3,8,iOS
43521,Etats-Unis,en,F,True,False,625,0,0,0.0,1,0,0,3,8,Android
43524,Royaume-Uni,en,M,False,False,14,0,0,0.0,0,2,0,4,8,Browser
43529,Royaume-Uni,en,F,False,True,292,0,0,0.0,0,0,488,6,8,iOS
43535,Royaume-Uni,en,F,False,True,111,0,0,0.0,1,0,68,4,8,iOS
43538,Etats-Unis,en,F,False,False,113,0,0,0.0,5,1,22,3,8,Browser
43543,Etats-Unis,en,F,False,False,670,0,0,0.0,7,0,0,3,8,Browser
43544,Etats-Unis,en,F,False,False,700,0,0,0.0,2,0,4,3,8,Browser
43547,Etats-Unis,en,F,False,False,250,0,0,0.0,0,0,1,3,8,Browser
43558,Canada,en,F,False,False,700,0,0,0.0,1,0,0,3,8,Browser
43564,Australie,en,F,False,False,212,0,0,0.0,1,0,4,3,8,Browser
43565,Italie,it,F,False,False,700,0,0,0.0,1,0,0,3,8,Browser
43572,Etats-Unis,en,F,False,False,700,0,0,0.0,1,0,1,3,8,Browser
43573,France,fr,F,False,True,25,0,1,0.0,11,0,32,3,2,iOS
43585,Royaume-Uni,en,F,False,True,435,0,0,0.0,0,0,4,3,8,iOS
43591,France,fr,F,False,True,11,0,0,0.0,0,0,8,3,8,iOS
43597,Etats-Unis,en,F,False,False,44,0,0,0.0,1,0,12,3,9,Browser
43601,Etats-Unis,en,F,False,False,700,0,0,0.0,0,0,1,3,8,Browser
43604,France,fr,F,False,False,700,0,0,0.0,2,0,0,3,8,Browser
43605,Etats-Unis,en,F,True,False,694,0,0,0.0,2,0,2,3,8,Android
43618,Etats-Unis,en,F,False,False,542,0,0,0.0,0,0,1,3,8,Browser
43620,Etats-Unis,en,F,False,False,17,0,0,0.0,3,0,4,3,8,Browser
43625,Allemagne,de,F,False,True,504,0,0,0.0,0,0,11,3,8,iOS
43628,Etats-Unis,en,F,False,False,700,0,0,0.0,0,0,3,3,8,Browser
43629,France,fr,F,False,True,475,3,2,0.0,0,0,36,8,8,iOS
43633,Etats-Unis,en,F,False,True,427,0,0,0.0,0,1,10,3,9,iOS
43640,Royaume-Uni,en,F,False,False,700,0,0,0.0,1,0,0,3,8,Browser
43645,Hong Kong,en,F,False,False,124,0,0,0.0,0,0,1,3,8,Browser
43646,Pays-Bas,en,F,False,True,679,0,0,0.0,4,0,0,3,8,iOS
43647,Etats-Unis,en,F,False,True,439,0,0,0.0,0,0,1,3,8,iOS
43648,Etats-Unis,en,F,False,False,580,0,0,0.0,3,0,12,5,8,Browser
43650,Etats-Unis,en,F,False,False,700,0,0,0.0,0,0,1,3,8,Browser
43662,Finlande,en,M,False,True,198,0,0,0.0,3,0,1,3,8,iOS
43669,Hong Kong,en,F,False,False,11,0,0,0.0,6,0,27,3,8,Browser
43672,Canada,en,F,False,False,342,0,0,0.0,1,0,0,3,8,Browser
43690,Etats-Unis,en,F,False,False,700,0,0,0.0,0,0,1,3,8,Browser
43695,Etats-Unis,en,F,False,False,632,0,0,0.0,4,0,1,3,11,Browser
43696,Royaume-Uni,en,F,False,False,418,0,1,0.0,0,0,0,5,8,Browser
43698,Etats-Unis,en,F,False,False,698,0,0,0.0,0,0,7,3,8,Browser
43711,Etats-Unis,en,F,True,False,694,0,0,0.0,0,1,35,3,8,Android
43714,Australie,en,F,False,False,699,0,0,0.0,0,7,1,7,8,Browser
43718,Etats-Unis,en,F,False,False,700,0,0,0.0,0,0,1,3,8,Browser
43724,Etats-Unis,en,F,False,False,700,0,0,0.0,0,0,1,3,8,Browser
43734,Etats-Unis,en,F,False,False,258,0,0,0.0,0,0,8,3,8,Browser
43739,Etats-Unis,en,F,False,False,619,0,0,0.0,0,0,1,3,8,Browser
43745,Etats-Unis,en,F,False,False,182,0,0,0.0,0,0,5,3,8,Browser
43747,Taiwan,en,F,True,False,159,0,0,0.0,42,0,3,3,8,Android
43754,Etats-Unis,en,F,False,False,315,0,0,0.0,0,0,1,3,8,Browser
43759,Etats-Unis,en,F,False,False,700,0,0,0.0,1,0,0,3,8,Browser
43762,Australie,en,M,False,False,700,0,0,0.0,0,1,0,4,8,Browser
43763,Etats-Unis,en,F,False,False,196,0,0,0.0,0,0,1,3,8,Browser
43767,France,fr,F,True,False,12,0,0,0.0,1,0,15,3,8,Android
